8.496042216358838939e-01,9.187675070028010760e-01,8.178694158075601184e-01,8.812664907651714952e-01,8.463541666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.750000000000000000e-01,8.475452196382429193e-01,7.555555555555555358e-01,9.461756373937677544e-01,8.807588075880758982e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.621151271753680900e-01,8.817204301075268758e-01,7.854785478547854360e-01,9.125683060109289757e-01,8.632138114209827462e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.680000000000000000e+02,3.870000000000000000e+02,3.150000000000000000e+02,3.530000000000000000e+02,3.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
